Observation,Energy
52825,29.7572574615
52826,60.4252815247
52827,37.9011573792
52828,44.4053230286
52829,55.322177887
52830,34.4814567566
52831,39.2578315735
52832,70.2562026978
52833,73.963218689
52834,55.1715431213
52835,43.7252426147
52836,40.4792366028
52837,48.4072380066
52838,48.5796813965
52839,62.0151939392
52840,38.5145988464
52841,65.1459732056
52842,45.2053108215
52843,37.5481758118
52844,56.1621932983
52845,58.5222396851
52846,45.2138633728
52847,35.2908248901
52848,34.0995178223
52849,48.6226730347
52850,60.2709465027
52851,39.1215286255
52852,48.475063324
52853,53.4098854065
52854,57.697177887
52855,47.4887580872
52856,55.5869789124
52857,36.3467025757
52858,68.2824707031
52859,43.1998901367
52860,50.374332428
52861,53.1549873352
52862,46.8161277771
52863,42.2514381409
52864,52.8179588318
52865,108.952110291
52866,52.3195610046
52867,50.8976516724
52868,61.4226799011
52869,45.0421409607
52870,46.0302238464
52871,85.1374053955
52872,42.625629425
52873,58.4115562439
52874,40.0729026794
52875,27.8708763123
52876,70.935760498
52877,46.0416984558
52878,42.3739891052
52879,47.3693199158
52880,30.4186191559
52881,42.2420310974
52882,56.9536361694
52883,46.7575759888
52884,44.8827972412
52885,43.7114219666
52886,44.5237960815
52887,42.3709602356
52888,61.8412055969
52889,58.5978507996
52890,55.5010948181
52891,44.3752708435
52892,42.7067527771
52893,41.5163383484
52894,39.6248703003
52895,33.2828178406
52896,56.5678749084
52897,38.0957679749
52898,40.6326942444
52899,46.0944252014
52900,42.1181716919
52901,69.0063247681
52902,55.0882644653
52903,59.6896324158
52904,40.8873176575
52905,49.244720459
52906,51.4902496338
52907,44.7215538025
52908,33.8876609802
52909,60.9725723267
52910,41.7372512817
52911,48.1667861938
52912,60.6060066223
52913,55.0117111206
52914,35.6695213318
52915,35.3010902405
52916,30.0729923248
52917,73.9894256592
52918,55.1163902283
52919,42.1095085144
52920,75.012878418
52921,37.4299354553
52922,69.162940979
52923,46.9879570007
52924,40.691860199
52925,54.229259491
52926,44.1049194336
52927,59.088306427
52928,46.7762184143
52929,25.9780807495
52930,43.0467338562
52931,47.327999115
52932,59.0762290955
52933,47.4632301331
52934,39.104549408
52935,67.6343612671
52936,53.1147575378
52937,54.9197998047
52938,51.727558136
52939,46.7250328064
52940,48.2157707214
52941,79.7517242432
52942,54.9460792542
52943,52.8337745667
52944,35.0011482239
52945,41.6894264221
52946,52.9047660828
52947,39.7079963684
52948,52.0537910461
52949,49.4192199707
52950,38.0130119324
52951,46.7162666321
52952,38.3607444763
52953,39.8111000061
52954,59.1238250732
52955,39.9227104187
52956,42.1571922302
52957,50.6288528442
52958,46.8853225708
52959,62.1533889771
52960,32.9207801819
52961,65.5369567871
52962,44.4076881409
52963,21.6102638245
52964,40.2301597595
52965,64.2047042847
52966,48.4847488403
52967,45.1932678223
52968,54.1993484497
52969,42.0717277527
52970,46.4927558899
52971,40.4451408386
52972,62.2987709045
52973,77.0245361328
52974,29.5471668243
52975,42.3624687195
52976,43.827205658
52977,50.0122756958
52978,54.966594696
52979,39.5633850098
52980,61.3857765198
52981,38.0137214661
52982,60.0889625549
52983,40.4374389648
52984,49.8140487671
52985,60.4715309143
52986,44.6453971863
52987,72.0357513428
52988,53.0757255554
52989,59.1306648254
52990,29.5100479126
52991,41.0586891174
52992,39.4428367615
52993,69.2913894653
52994,47.9254188538
52995,53.5402793884
52996,36.3090553284
52997,48.7508926392
52998,56.6289710999
52999,57.7011451721
53000,40.8189659119
53001,64.1294250488
53002,66.2296218872
53003,62.2728538513
53004,54.9338111877
53005,42.3434562683
53006,74.7503433228
53007,37.5651359558
53008,39.0001411438
53009,48.6276702881
53010,45.3442802429
53011,66.0787582397
53012,33.4537391663
53013,28.4353542328
53014,62.6896400452
53015,34.5523223877
53016,68.5565185547
53017,40.7815895081
53018,33.6934509277
53019,68.913192749
53020,57.8892021179
53021,55.4773292542
53022,71.4502258301
53023,52.2709388733
53024,38.3885765076
53025,59.4616355896
53026,37.013381958
53027,32.201171875
53028,59.0462989807
53029,47.3950004578
53030,34.5445861816
53031,63.5931434631
53032,53.9018669128
53033,45.3119850159
53034,65.0214691162
53035,54.7005691528
53036,32.0008239746
53037,42.8705329895
53038,45.1369895935
53039,45.8542366028
53040,43.3859977722
53041,69.7187957764
53042,70.7582397461
53043,59.7775306702
53044,38.0111732483
53045,49.6281776428
53046,41.5679283142
53047,53.0300178528
53048,52.4701423645
53049,42.1041526794
53050,42.211517334
53051,29.6185703278
53052,66.7023010254
53053,38.4576072693
53054,42.0323295593
53055,37.968662262
53056,47.2780036926
53057,57.9529075623
53058,63.4309310913
53059,37.9765510559
53060,64.7275009155
53061,46.9606132507
53062,67.3127212524
53063,49.0541801453
53064,65.678024292
53065,37.7407417297
53066,56.268119812
53067,68.5476989746
53068,41.1209983826
53069,38.4202613831
53070,34.9684066772
53071,68.8029937744
53072,50.9765014648
53073,38.0384483337
53074,34.3263702393
53075,48.8590888977
53076,60.374961853
53077,36.8019371033
53078,39.3123435974
53079,53.1345405579
53080,59.1591796875
53081,38.6121711731
53082,68.8721694946
53083,43.360042572
53084,40.6664161682
53085,73.0542755127
53086,50.4178390503
53087,40.731388092
53088,55.1915893555
53089,40.7954139709
53090,41.172870636
53091,45.8161582947
53092,62.8992118835
53093,49.0443000793
53094,45.6498527527
53095,48.2388687134
53096,49.4254760742
53097,62.1637611389
53098,71.4560241699
53099,50.2662200928
53100,47.9506950378
53101,58.242893219
53102,38.9330406189
53103,77.0431747437
53104,45.812789917
53105,45.4027519226
53106,50.4282302856
53107,47.2975311279
53108,38.5634498596
53109,55.9153556824
53110,66.7046890259
53111,65.7591323853
53112,44.2509727478
53113,39.7871360779
53114,59.3104324341
53115,63.6807289124
53116,61.6659622192
53117,53.3894424438
53118,39.1687355042
53119,70.1787185669
53120,54.4843292236
53121,51.491771698
53122,50.8952636719
53123,47.5532073975
53124,36.1268997192
53125,58.5661201477
53126,43.8302955627
53127,43.3271331787
53128,54.1294784546
53129,44.0331115723
53130,56.4161872864
53131,40.523815155
53132,57.5131340027
53133,36.1258125305
53134,50.0251426697
53135,41.935962677
53136,48.7638130188
53137,37.8196678162
53138,48.1048316956
53139,47.9596977234
53140,52.3429527283
53141,55.861492157
53142,49.8392105103
53143,38.161693573
53144,41.8455238342
53145,64.5564041138
53146,42.0930290222
53147,44.2234535217
53148,41.8701019287
53149,72.5653076172
53150,44.630443573
53151,61.1504821777
53152,42.9308357239
53153,58.5906333923
53154,53.2841415405
53155,70.3702392578
53156,35.2041130066
53157,46.0151786804
53158,35.9551124573
53159,42.3290100098
53160,54.6484794617
53161,63.0545692444
53162,37.371547699
53163,54.4876594543
53164,56.4011993408
53165,44.0978279114
53166,37.2527580261
53167,54.3041801453
53168,50.8500823975
53169,64.006690979
53170,50.561252594
53171,48.0829353333
53172,55.6792984009
53173,47.8090057373
53174,31.2093296051
53175,58.5074653625
53176,52.7269020081
53177,56.0312538147
53178,53.7728309631
53179,45.135925293
53180,37.0092010498
53181,43.8367500305
53182,42.4657173157
53183,41.4381065369
53184,39.6226844788
53185,47.1215553284
53186,37.0349082947
53187,57.5279045105
53188,83.2098846436
53189,21.7540950775
53190,37.9877281189
53191,47.8767433167
53192,34.5586624146
53193,73.0214157104
53194,72.1052322388
53195,29.2240715027
53196,59.6758880615
53197,40.3288078308
53198,43.23620224
53199,44.8334312439
53200,31.3992671967
53201,68.6091461182
53202,58.6708488464
53203,43.1539649963
53204,44.8378639221
53205,41.1713752747
53206,31.4697704315
53207,54.728729248
53208,35.4278907776
53209,38.5215263367
53210,48.8284301758
53211,58.6041984558
53212,44.1820068359
53213,44.2974052429
53214,39.1396598816
53215,37.7449836731
53216,40.435333252
53217,53.1343574524
53218,33.6959686279
53219,59.7474937439
53220,56.483417511
53221,35.445476532
53222,61.1704444885
53223,54.0767631531
53224,43.8332023621
53225,81.9082183838
53226,54.771648407
53227,51.6887321472
53228,55.8656463623
53229,34.6903610229
53230,36.414806366
53231,54.8286972046
53232,70.5669021606
53233,66.9223632812
53234,33.6658401489
53235,67.0972518921
53236,48.3651695251
53237,44.0911827087
53238,61.9141044617
53239,46.6648521423
53240,57.8282623291
53241,54.2295532227
53242,57.3295860291
53243,63.77110672
53244,54.5022621155
53245,36.3201904297
53246,39.1804275513
53247,58.8367118835
53248,41.7569541931
53249,40.1819801331
53250,63.8927497864
53251,53.9426803589
53252,63.2264480591
53253,43.0235099792
53254,36.2683639526
53255,40.888256073
53256,67.8151702881
53257,58.7274551392
53258,46.3502922058
53259,57.4282226562
53260,49.0134315491
53261,36.4491004944
53262,62.2212677002
53263,61.6722183228
53264,41.7342605591
53265,51.3078460693
53266,64.8280258179
53267,40.3306541443
53268,68.5462341309
53269,46.7726097107
53270,74.2846832275
53271,51.9996566772
53272,51.5518913269
53273,50.1064338684
53274,55.6594200134
53275,57.3989868164
53276,52.5085258484
53277,44.636554718
53278,52.5488624573
53279,62.1861534119
53280,46.171081543
53281,24.6803379059
53282,38.9503135681
53283,40.2214317322
53284,51.2769088745
53285,32.5821228027
53286,57.6580314636
53287,34.9321937561
53288,39.2114295959
53289,50.4414253235
53290,38.571308136
53291,61.1526298523
53292,52.0584907532
53293,59.2892951965
53294,37.1122550964
53295,31.8430423737
53296,41.2791023254
53297,35.7424125671
53298,59.6209411621
53299,51.816078186
53300,34.4328536987
53301,55.8989906311
53302,43.8973808289
53303,44.3189888
53304,48.5485839844
53305,57.5581703186
53306,38.3082847595
53307,36.6898918152
53308,54.136341095
53309,51.6023635864
53310,58.2550621033
53311,36.4544410706
53312,38.328414917
53313,41.8777732849
53314,38.711566925
53315,32.9664497375
53316,33.7650756836
53317,51.9886932373
53318,66.2987442017
53319,50.2643737793
53320,52.285987854
53321,44.8845100403
53322,49.9474258423
53323,62.2722053528
53324,65.6044387817
53325,77.288192749
53326,53.2040939331
53327,57.9483108521
53328,43.8264427185
53329,53.3048973083
53330,46.4402732849
53331,62.2672729492
53332,29.5651607513
53333,56.0879020691
53334,37.3299674988
53335,63.1735115051
53336,50.331829071
53337,41.7950325012
53338,53.5855712891
53339,68.6535491943
53340,57.6517906189
53341,39.4246025085
53342,67.8573989868
53343,66.9294662476
53344,40.0180854797
53345,39.234500885
53346,54.9450798035
53347,66.9752120972
53348,61.1389808655
53349,42.0627632141
53350,49.1434059143
53351,46.8904075623
53352,30.5436878204
53353,63.0050468445
53354,55.24584198
53355,31.3889484406
53356,41.5971946716
53357,58.159992218
53358,37.4836845398
53359,44.3004417419
53360,66.3000564575
53361,47.7187538147
53362,57.8038673401
53363,35.067024231
53364,57.3204612732
53365,34.0383872986
53366,49.2854957581
53367,40.1070137024
53368,45.5366401672
53369,37.9064979553
53370,55.4210014343
53371,64.0090179443
53372,40.7143592834
53373,74.0150604248
53374,47.0644569397
53375,41.9564399719
53376,51.870464325
53377,70.4250030518
53378,45.6522102356
53379,51.1113815308
53380,63.2966194153
53381,51.9090690613
53382,55.3875350952
53383,39.5409965515
53384,44.6619377136
53385,74.9607391357
53386,47.3800315857
53387,38.9572181702
53388,35.9137802124
53389,57.0457382202
53390,33.8906097412
53391,62.7101325989
53392,28.9472179413
53393,42.9946861267
53394,42.2933998108
53395,39.5097084045
53396,58.8481864929
53397,43.7168998718
53398,49.4968147278
53399,48.4382743835
53400,26.6998691559
53401,61.9947013855
53402,41.5145263672
53403,39.7351875305
53404,70.4243927002
53405,35.5700569153
53406,67.8410186768
53407,40.5618019104
53408,44.3548660278
53409,49.4517402649
53410,38.1515693665
53411,40.9034080505
53412,50.6878852844
53413,58.5138206482
53414,56.2623405457
53415,43.8616600037
53416,69.7713623047
53417,45.0397224426
53418,61.7703056335
53419,43.8520622253
53420,56.8156394958
53421,57.1819496155
53422,75.28855896
53423,90.3030853271
53424,64.6887054443
53425,42.6701698303
53426,50.2740821838
53427,45.6701965332
53428,58.0005645752
53429,40.3782234192
53430,56.4928703308
53431,37.0358695984
53432,33.9783706665
53433,39.2604026794
53434,70.5499343872
53435,39.6382865906
53436,38.8631782532
53437,37.9233512878
53438,33.6336860657
53439,43.4966545105
53440,51.2539787292
53441,41.2838783264
53442,58.8512153625
53443,65.0387954712
53444,32.7431488037
53445,40.5792274475
53446,38.2465019226
53447,33.9821777344
53448,57.7111930847
53449,62.6943588257
53450,43.9190711975
53451,38.1378974915
53452,66.9017105103
53453,59.3763694763
53454,56.7771072388
53455,63.2483177185
53456,44.9992637634
53457,53.6262664795
53458,40.80418396
53459,31.9119853973
53460,45.7203178406
53461,56.1404380798
53462,67.0163269043
53463,50.4432640076
53464,64.1723327637
53465,50.4175186157
53466,54.7036895752
53467,35.7513618469
53468,69.3048248291
53469,65.8685913086
53470,69.3392791748
53471,18.3474712372
53472,32.6479492188
53473,42.1390800476
53474,37.4944114685
53475,57.2446174622
53476,46.1491470337
53477,72.107711792
53478,56.5024375916
53479,59.2037010193
53480,67.3582611084
53481,59.8083839417
53482,65.6168746948
53483,39.9100532532
53484,48.8924331665
53485,60.568561554
53486,58.6375465393
53487,40.3981666565
53488,53.0218238831
53489,51.1880302429
53490,52.019367218
53491,56.9105224609
53492,46.5122756958
53493,67.3185119629
53494,54.9552192688
53495,69.1293334961
53496,66.3838806152
53497,56.08776474
53498,33.7251548767
53499,32.800151825
53500,44.8605690002
53501,51.1200294495
53502,34.6066093445
53503,52.368888855
53504,67.6215286255
53505,52.5513496399
53506,50.6693687439
53507,77.1187591553
53508,37.4306869507
53509,32.195022583
53510,36.4262733459
53511,47.6814079285
53512,54.1469535828
53513,42.7068023682
53514,65.7440567017
53515,46.2536277771
53516,55.759727478
53517,65.8313369751
53518,37.9963951111
53519,70.5487442017
53520,45.8140144348
53521,40.143611908
53522,31.4529666901
53523,36.042881012
53524,54.8881492615
53525,34.9499168396
53526,31.2604961395
53527,76.545211792
53528,48.0303382874
53529,34.596244812
53530,32.9086418152
53531,37.9359397888
53532,55.5419387817
53533,41.2672996521
53534,45.5652732849
53535,71.8680343628
53536,82.9125900269
53537,38.4853744507
53538,72.2085876465
53539,64.0330123901
53540,33.2479248047
53541,68.6830978394
53542,37.8272857666
53543,39.7607116699
53544,72.657371521
53545,45.1395759583
53546,29.3423595428
53547,40.0261421204
53548,53.9025344849
53549,59.2046165466
53550,44.2105522156
53551,69.1655578613
53552,36.0233268738
53553,40.9505195618
53554,42.9525718689
53555,33.4443626404
53556,52.8515205383
53557,26.9020023346
53558,36.0485038757
53559,38.1881523132
53560,54.4985427856
53561,44.7804756165
53562,60.9738731384
53563,46.3637657166
53564,45.3384208679
53565,55.6217880249
53566,60.9368476868
53567,59.1866226196
53568,62.1323738098
53569,73.4803695679
53570,51.8753242493
53571,48.8169136047
53572,72.7670135498
53573,59.3348350525
53574,35.1235923767
53575,50.5690193176
53576,61.2438011169
53577,55.6966667175
53578,44.5365867615
53579,54.5219802856
53580,52.2288284302
53581,43.5519599915
53582,57.0511436462
53583,47.0114707947
53584,46.8253364563
53585,63.4783477783
53586,32.4633102417
53587,48.2460441589
53588,38.7948417664
53589,44.1022186279
53590,43.5530738831
53591,29.825460434
53592,64.4347686768
53593,70.8132171631
53594,55.0843544006
53595,41.9888076782
53596,66.2082214355
53597,41.2191200256
53598,30.3027381897
53599,39.4732322693
53600,45.3614387512
53601,40.4276542664
53602,34.5014343262
53603,50.8587760925
53604,54.231426239
53605,55.0639305115
53606,65.4294281006
53607,46.8017158508
53608,50.6386146545
53609,55.1550674438
53610,50.1387252808
53611,61.8954963684
53612,44.3197822571
53613,52.6155700684
53614,41.6662368774
53615,54.3787117004
53616,40.7058830261
53617,41.6349449158
53618,53.00573349
53619,69.133682251
53620,43.5689048767
53621,41.1406135559
53622,64.5644607544
53623,41.0805015564
53624,44.5443229675
53625,43.6909179688
53626,69.80078125
53627,52.1020431519
53628,61.1131782532
53629,33.9834671021
53630,45.4543495178
53631,22.5649318695
53632,49.6744689941
53633,43.571346283
53634,35.2102165222
53635,32.73777771
53636,48.585269928
53637,31.0205478668
53638,55.3117179871
53639,52.4096412659
53640,52.4695663452
53641,46.9228134155
53642,61.6774940491
53643,44.6750679016
53644,44.0551185608
53645,34.974697113
53646,55.2628440857
53647,64.1793746948
53648,53.4744682312
53649,41.8108634949
53650,59.1208343506
53651,47.7284431458
53652,60.7089500427
53653,30.2818889618
53654,59.0744552612
53655,38.4903144836
53656,37.2880363464
53657,50.2924499512
53658,47.0376548767
53659,37.9067878723
53660,45.2213630676
53661,70.727104187
53662,50.0292930603
53663,69.7763290405
53664,51.728351593
53665,82.180229187
53666,44.3475532532
53667,37.1063156128
53668,47.5039176941
53669,70.8770523071
53670,54.9224853516
53671,42.0203819275
53672,45.3318748474
53673,31.2167701721
53674,39.4608955383
53675,55.6905555725
53676,39.5206947327
53677,46.8955039978
53678,47.8373794556
53679,33.8002624512
53680,65.0308990479
53681,35.6998023987
53682,54.0411834717
53683,37.2237052917
53684,34.1950912476
53685,72.2977600098
53686,52.7106513977
53687,41.1406059265
53688,38.8587608337
53689,73.1646194458
53690,56.0714073181
53691,41.4359169006
53692,50.5273742676
53693,25.7112293243
53694,45.9291725159
53695,54.5005493164
53696,45.1265525818
53697,76.5717544556
53698,55.6247558594
53699,50.0897293091
53700,114.211151123
53701,59.2713737488
53702,45.5706672668
53703,31.6975650787
53704,60.0171089172
53705,70.1906967163
53706,47.3517417908
53707,61.4687614441
53708,36.9962806702
53709,75.1767654419
53710,56.6000404358
53711,60.0403747559
53712,36.1975593567
53713,64.6374359131
53714,44.1634254456
53715,74.6599273682
53716,38.1930503845
53717,58.9873695374
53718,61.7572364807
53719,43.2589378357
53720,37.4237709045
53721,52.2723655701
53722,41.6777610779
53723,64.6807556152
53724,48.5332679749
53725,55.7801780701
53726,28.8237781525
53727,57.9798240662
53728,39.4768028259
53729,52.2532081604
53730,60.1431350708
53731,44.0561790466
53732,31.8215045929
53733,41.2083091736
53734,38.7182579041
53735,37.4087638855
53736,46.5112876892
53737,62.4122695923
53738,39.3208961487
53739,58.0589103699
53740,66.9491348267
53741,43.113948822
53742,58.2358398438
53743,44.7022666931
53744,46.0257759094
53745,55.7564888
53746,56.6307144165
53747,58.5086097717
53748,46.3866615295
53749,90.0659637451
53750,45.5106468201
53751,40.72423172
53752,37.1211662292
53753,51.5130882263
53754,36.1159820557
53755,55.5816230774
53756,47.6138839722
53757,50.1915245056
53758,39.9660491943
53759,69.1701202393
53760,61.8554153442
53761,37.9373817444
53762,56.0491218567
53763,42.5583763123
53764,55.4714164734
53765,59.4526252747
53766,40.4931297302
53767,58.2142829895
53768,56.4068984985
53769,62.5121803284
53770,55.3396759033
53771,48.5741539001
53772,54.9927215576
53773,27.0973873138
53774,58.8968582153
53775,64.2900009155
53776,35.164730072
53777,46.6431388855
53778,49.0543174744
53779,39.9526634216
53780,51.4507522583
53781,48.3662796021
53782,43.7112426758
53783,44.9940299988
53784,54.9722557068
53785,40.3519325256
53786,37.8623847961
53787,58.8053359985
53788,35.3104515076
53789,71.4750213623
53790,51.0174636841
53791,38.024471283
53792,56.1963615417
53793,37.1834526062
53794,42.7867927551
53795,38.617603302
53796,43.0486793518
53797,38.7818336487
53798,47.3704032898
53799,40.4986839294
53800,38.9692611694
53801,49.8849258423
53802,53.4048423767
53803,45.4352531433
53804,37.9196205139
53805,58.1497840881
53806,35.9286155701
53807,48.329536438
53808,29.4822254181
53809,76.0488357544
53810,71.3958740234
53811,32.258140564
53812,38.8841323853
53813,39.2297096252
53814,33.3566017151
53815,54.5118789673
53816,61.691608429
53817,37.9612617493
53818,57.6918830872
53819,47.8450431824
53820,25.6822414398
53821,44.1161270142
53822,59.5181503296
53823,41.4758720398
53824,62.4865608215
53825,36.2620429993
53826,56.0654029846
53827,58.9599838257
53828,52.2991981506
53829,63.6727485657
53830,46.3984260559
53831,60.5973320007
53832,47.6830940247
53833,44.1745491028
53834,46.5289421082
53835,42.8307991028
53836,64.1322555542
53837,48.7862930298
53838,55.3961486816
53839,50.6132850647
53840,48.7795028687
53841,33.4494743347
53842,44.8983879089
53843,49.1458854675
53844,58.5637168884
53845,69.1742858887
53846,41.5803565979
53847,44.4358787537
53848,32.0632629395
53849,34.0537567139
53850,44.7438774109
53851,53.4853134155
53852,68.6469650269
53853,37.200214386
53854,65.7066802979
53855,44.1242027283
53856,52.9005851746
53857,61.4871864319
53858,57.1784858704
53859,49.6042747498
53860,36.1824760437
53861,51.6651878357
53862,44.758808136
53863,39.1794395447
53864,68.4062347412
53865,51.8746452332
53866,43.8147239685
53867,32.424369812
53868,33.5662498474
53869,33.7643013
53870,45.3598747253
53871,33.7852134705
53872,47.1103019714
53873,40.5006752014
53874,40.0327415466
53875,37.3470649719
53876,53.2049446106
53877,34.8433418274
53878,60.2724342346
53879,53.4093132019
53880,43.2507591248
53881,52.0279388428
53882,27.4131011963
53883,50.6583442688
53884,44.7749595642
53885,70.7894897461
53886,57.4618797302
53887,58.8414802551
53888,29.6429519653
53889,56.6385002136
53890,91.6151123047
53891,33.4467697144
53892,37.0093803406
53893,64.6190795898
53894,65.4458084106
53895,35.2328987122
53896,35.1888961792
53897,21.4237384796
53898,47.2785224915
53899,66.5191040039
53900,61.0044288635
53901,36.8282432556
53902,54.2345924377
53903,71.8455810547
53904,32.1661567688
53905,54.7923965454
53906,59.4975166321
53907,53.6579704285
53908,52.2115592957
53909,42.0135002136
53910,35.0091667175
53911,67.8869400024
53912,49.4602890015
53913,32.7824707031
53914,36.7514228821
53915,42.0940437317
53916,42.9303398132
53917,59.1301765442
53918,36.9045600891
53919,53.4728279114
53920,58.125377655
53921,52.5006904602
53922,41.2529258728
53923,31.7249488831
53924,43.4324378967
53925,35.3117828369
53926,66.4694213867
53927,57.5218162537
53928,64.8849105835
53929,74.5876312256
53930,49.7356529236
53931,37.8152122498
53932,59.5548706055
53933,65.8433990479
53934,62.1257743835
53935,53.2565002441
53936,33.6608314514
53937,32.2688865662
53938,50.1177406311
53939,55.5027008057
53940,69.1884384155
53941,44.0035514832
53942,53.1509170532
53943,44.8969306946
53944,50.3458900452
53945,68.4424133301
