Observation,Energy
53195,65.2666666667
53196,93.0666666667
53197,44.9333333333
53198,74.6
53199,101.333333333
53200,64.2
53201,125.066666667
53202,137.466666667
53203,61.7333333333
53204,85.6666666667
53205,94.8666666667
53206,71.2
53207,135.533333333
53208,59.5333333333
53209,56.8
53210,102.866666667
53211,126.266666667
53212,92.3333333333
53213,124.133333333
53214,75.6
53215,59.8666666667
53216,53.4666666667
53217,66.9333333333
53218,51.0666666667
53219,130.933333333
53220,76.2
53221,69.4666666667
53222,80.5333333333
53223,102.333333333
53224,82.5333333333
53225,324.8
53226,144.666666667
53227,58.4
53228,72.7333333333
53229,55.6666666667
53230,48.8
53231,123.866666667
53232,124.466666667
53233,136.733333333
53234,86.6
53235,236.866666667
53236,330.4
53237,67.2666666667
53238,69.2666666667
53239,78.8
53240,76.0666666667
53241,103.866666667
53242,150.333333333
53243,121.2
53244,74.6
53245,64.4666666667
53246,63.2
53247,95.2666666667
53248,52.0
53249,67.6
53250,144.466666667
53251,74.2666666667
53252,319.0
53253,87.1333333333
53254,69.6
53255,92.4
53256,324.866666667
53257,117.533333333
53258,64.5333333333
53259,104.133333333
53260,135.666666667
53261,271.6
53262,111.866666667
53263,145.133333333
53264,88.0
53265,174.266666667
53266,169.666666667
53267,51.2
53268,109.733333333
53269,59.1333333333
53270,314.933333333
53271,67.2
53272,72.9333333333
53273,70.5333333333
53274,423.733333333
53275,105.066666667
53276,120.466666667
53277,52.6666666667
53278,156.533333333
53279,258.733333333
53280,70.2
53281,60.6
53282,68.9333333333
53283,46.9333333333
53284,76.8
53285,95.0666666667
53286,95.4666666667
53287,60.5333333333
53288,67.6666666667
53289,76.7333333333
53290,53.2
53291,93.6
53292,79.9333333333
53293,108.8
53294,41.8666666667
53295,53.6
53296,98.1333333333
53297,56.2
53298,95.4666666667
53299,75.2
53300,143.466666667
53301,55.6
53302,61.2666666667
53303,92.8
53304,133.8
53305,86.5333333333
53306,45.2
53307,63.8666666667
53308,122.6
53309,77.7333333333
53310,174.8
53311,52.7333333333
53312,68.6666666667
53313,50.4666666667
53314,42.6
53315,43.2666666667
53316,64.9333333333
53317,211.066666667
53318,159.933333333
53319,59.7333333333
53320,86.4666666667
53321,136.533333333
53322,107.466666667
53323,137.8
53324,97.7333333333
53325,209.2
53326,91.0666666667
53327,272.666666667
53328,58.9333333333
53329,131.066666667
53330,102.866666667
53331,89.6
53332,58.8666666667
53333,61.1333333333
53334,57.6666666667
53335,97.3333333333
53336,68.2
53337,75.9333333333
53338,97.5333333333
53339,287.666666667
53340,128.066666667
53341,282.866666667
53342,109.066666667
53343,127.933333333
53344,71.2666666667
53345,45.7333333333
53346,188.866666667
53347,251.666666667
53348,107.466666667
53349,198.2
53350,129.2
53351,258.0
53352,52.6666666667
53353,154.666666667
53354,193.333333333
53355,65.4
53356,59.3333333333
53357,91.2666666667
53358,53.4
53359,427.4
53360,108.533333333
53361,67.6
53362,251.866666667
53363,56.6666666667
53364,99.6666666667
53365,42.8666666667
53366,67.1333333333
53367,61.7333333333
53368,90.6666666667
53369,80.0666666667
53370,227.6
53371,104.333333333
53372,77.6666666667
53373,132.866666667
53374,90.0
53375,74.0
53376,68.3333333333
53377,102.466666667
53378,121.0
53379,140.8
53380,108.466666667
53381,81.1333333333
53382,82.8
53383,69.0
53384,67.2666666667
53385,356.733333333
53386,107.6
53387,65.7333333333
53388,77.2
53389,81.6
53390,52.6
53391,142.6
53392,50.8666666667
53393,67.6
53394,47.4666666667
53395,52.6666666667
53396,82.8666666667
53397,70.4
53398,61.7333333333
53399,64.0666666667
53400,52.6
53401,117.066666667
53402,70.4666666667
53403,73.5333333333
53404,205.0
53405,275.533333333
53406,186.533333333
53407,64.2666666667
53408,70.6
53409,66.5333333333
53410,66.2666666667
53411,104.666666667
53412,55.8666666667
53413,63.6
53414,81.0666666667
53415,60.1333333333
53416,138.8
53417,71.6666666667
53418,89.8666666667
53419,64.7333333333
53420,89.2
53421,166.8
53422,225.0
53423,187.266666667
53424,98.9333333333
53425,297.733333333
53426,84.5333333333
53427,163.866666667
53428,161.533333333
53429,74.3333333333
53430,88.3333333333
53431,64.8666666667
53432,43.3333333333
53433,297.333333333
53434,221.866666667
53435,56.1333333333
53436,69.6666666667
53437,42.5333333333
53438,44.2666666667
53439,134.866666667
53440,59.4666666667
53441,85.6
53442,70.2
53443,63.9333333333
53444,48.0666666667
53445,42.9333333333
53446,56.6
53447,53.8
53448,70.4
53449,136.4
53450,68.0
53451,89.0
53452,177.533333333
53453,122.6
53454,121.733333333
53455,90.5333333333
53456,69.4
53457,119.133333333
53458,153.8
53459,78.8666666667
53460,70.0
53461,177.466666667
53462,113.733333333
53463,62.0
53464,116.466666667
53465,75.2666666667
53466,104.6
53467,43.9333333333
53468,368.733333333
53469,157.133333333
53470,233.933333333
53471,221.8
53472,41.7333333333
53473,56.0666666667
53474,46.2666666667
53475,67.8
53476,55.1333333333
53477,199.266666667
53478,129.533333333
53479,64.6666666667
53480,159.666666667
53481,111.533333333
53482,90.6
53483,49.1333333333
53484,105.066666667
53485,236.066666667
53486,114.733333333
53487,64.1333333333
53488,81.5333333333
53489,192.6
53490,71.0666666667
53491,84.8
53492,69.2
53493,92.6666666667
53494,59.5333333333
53495,134.8
53496,135.8
53497,96.4
53498,52.7333333333
53499,81.1333333333
53500,66.2
53501,194.6
53502,51.0666666667
53503,65.7333333333
53504,287.733333333
53505,98.2
53506,104.466666667
53507,237.666666667
53508,66.3333333333
53509,53.0666666667
53510,65.4666666667
53511,69.5333333333
53512,130.533333333
53513,51.0666666667
53514,104.0
53515,66.0666666667
53516,162.533333333
53517,288.533333333
53518,62.4666666667
53519,65.1333333333
53520,67.3333333333
53521,55.1333333333
53522,65.9333333333
53523,71.6666666667
53524,59.2666666667
53525,53.4666666667
53526,43.2666666667
53527,145.6
53528,134.666666667
53529,58.2
53530,49.1333333333
53531,70.8
53532,106.8
53533,64.5333333333
53534,81.4
53535,101.266666667
53536,269.266666667
53537,65.1333333333
53538,274.2
53539,159.0
53540,56.6666666667
53541,259.333333333
53542,57.5333333333
53543,213.733333333
53544,88.3333333333
53545,124.066666667
53546,57.2666666667
53547,123.466666667
53548,139.733333333
53549,94.7333333333
53550,52.8666666667
53551,252.2
53552,64.0
53553,44.2
53554,77.8
53555,60.1333333333
53556,86.0
53557,58.8666666667
53558,73.1333333333
53559,71.5333333333
53560,241.666666667
53561,74.4
53562,109.066666667
53563,65.0
53564,64.9333333333
53565,120.133333333
53566,70.4666666667
53567,85.8666666667
53568,93.9333333333
53569,192.466666667
53570,117.333333333
53571,77.2666666667
53572,88.2666666667
53573,67.4666666667
53574,58.6666666667
53575,77.6
53576,130.6
53577,116.466666667
53578,99.0
53579,79.6
53580,137.266666667
53581,115.6
53582,87.4
53583,61.8666666667
53584,224.733333333
53585,155.0
53586,44.8
53587,62.4666666667
53588,64.7333333333
53589,69.0
53590,62.0666666667
53591,316.666666667
53592,105.533333333
53593,229.266666667
53594,77.5333333333
53595,65.5333333333
53596,129.4
53597,316.266666667
53598,69.5333333333
53599,62.5333333333
53600,69.8
53601,59.7333333333
53602,76.8666666667
53603,76.0
53604,111.8
53605,73.0666666667
53606,119.4
53607,410.533333333
53608,178.2
53609,473.866666667
53610,90.4666666667
53611,115.466666667
53612,76.1333333333
53613,65.9333333333
53614,70.2
53615,64.7333333333
53616,70.8666666667
53617,112.533333333
53618,109.533333333
53619,266.066666667
53620,36.3333333333
53621,72.8666666667
53622,232.066666667
53623,51.2
53624,67.5333333333
53625,87.3333333333
53626,189.0
53627,67.9333333333
53628,123.0
53629,69.2
53630,113.266666667
53631,56.8666666667
53632,162.733333333
53633,76.9333333333
53634,75.1333333333
53635,60.1333333333
53636,66.4666666667
53637,49.6666666667
53638,104.6
53639,64.3333333333
53640,84.3333333333
53641,61.4
53642,205.266666667
53643,65.2
53644,53.5333333333
53645,43.6
53646,118.266666667
53647,163.2
53648,68.8
53649,97.8
53650,156.066666667
53651,77.5333333333
53652,93.4
53653,51.6
53654,108.4
53655,50.6666666667
53656,69.6
53657,140.533333333
53658,112.466666667
53659,60.7333333333
53660,63.0
53661,383.133333333
53662,138.333333333
53663,149.133333333
53664,60.8666666667
53665,423.533333333
53666,129.2
53667,63.4
53668,59.2666666667
53669,122.666666667
53670,114.533333333
53671,180.333333333
53672,66.2666666667
53673,52.2666666667
53674,53.0666666667
53675,121.733333333
53676,57.0
53677,56.5333333333
53678,140.266666667
53679,67.9333333333
53680,147.666666667
53681,64.5333333333
53682,89.1333333333
53683,74.6666666667
53684,112.466666667
53685,172.2
53686,191.4
53687,79.2666666667
53688,69.2
53689,177.933333333
53690,87.7333333333
53691,68.4
53692,140.066666667
53693,59.0
53694,47.2
53695,108.266666667
53696,139.733333333
53697,262.933333333
53698,306.4
53699,93.9333333333
53700,357.8
53701,198.333333333
53702,63.0
53703,56.8
53704,90.2
53705,120.933333333
53706,94.4666666667
53707,75.9333333333
53708,53.2
53709,82.0
53710,57.0
53711,108.4
53712,50.8666666667
53713,73.2
53714,59.6
53715,196.133333333
53716,48.2
53717,123.933333333
53718,192.8
53719,79.3333333333
53720,63.5333333333
53721,102.333333333
53722,53.7333333333
53723,110.4
53724,88.1333333333
53725,101.266666667
53726,178.2
53727,85.8
53728,70.5333333333
53729,293.266666667
53730,70.6
53731,315.466666667
53732,56.4666666667
53733,62.6
53734,61.1333333333
53735,51.0666666667
53736,103.533333333
53737,342.933333333
53738,64.2
53739,149.8
53740,116.4
53741,288.333333333
53742,94.8
53743,74.2666666667
53744,71.2
53745,109.133333333
53746,86.0666666667
53747,120.466666667
53748,114.8
53749,196.133333333
53750,72.6
53751,63.2
53752,65.2666666667
53753,62.2666666667
53754,62.6
53755,98.2666666667
53756,67.9333333333
53757,62.0666666667
53758,69.9333333333
53759,120.0
53760,206.933333333
53761,55.1333333333
53762,53.8666666667
53763,100.933333333
53764,62.0666666667
53765,69.7333333333
53766,67.2666666667
53767,85.2666666667
53768,144.533333333
53769,271.6
53770,67.6666666667
53771,108.266666667
53772,243.4
53773,77.5333333333
53774,344.0
53775,86.1333333333
53776,61.0
53777,203.2
53778,396.6
53779,61.5333333333
53780,106.133333333
53781,125.6
53782,77.6
53783,91.2
53784,80.5333333333
53785,65.6
53786,49.8666666667
53787,78.0666666667
53788,43.9333333333
53789,80.7333333333
53790,95.6666666667
53791,72.1333333333
53792,114.733333333
53793,45.2666666667
53794,61.6666666667
53795,58.1333333333
53796,72.0
53797,53.9333333333
53798,71.2666666667
53799,74.4666666667
53800,366.066666667
53801,68.5333333333
53802,263.066666667
53803,149.6
53804,69.2
53805,111.2
53806,48.2
53807,69.6666666667
53808,60.4666666667
53809,150.6
53810,290.466666667
53811,62.0666666667
53812,54.0666666667
53813,41.9333333333
53814,65.0
53815,132.933333333
53816,98.6
53817,41.5333333333
53818,117.266666667
53819,93.7333333333
53820,45.1333333333
53821,75.0666666667
53822,78.8666666667
53823,150.266666667
53824,79.9333333333
53825,55.7333333333
53826,91.4666666667
53827,134.8
53828,62.6
53829,88.1333333333
53830,72.7333333333
53831,136.666666667
53832,58.5333333333
53833,100.533333333
53834,229.2
53835,52.0
53836,156.266666667
53837,120.466666667
53838,77.6
53839,187.4
53840,61.0666666667
53841,56.8
53842,112.733333333
53843,47.3333333333
53844,394.333333333
53845,143.533333333
53846,68.4666666667
53847,87.9333333333
53848,56.8666666667
53849,66.3333333333
53850,94.4666666667
53851,74.0
53852,304.8
53853,128.0
53854,88.6
53855,65.4666666667
53856,177.533333333
53857,65.0666666667
53858,90.1333333333
53859,68.1333333333
53860,73.2666666667
53861,110.333333333
53862,59.2
53863,99.8666666667
53864,162.733333333
53865,101.266666667
53866,88.5333333333
53867,69.8
53868,55.5333333333
53869,66.2
53870,94.8666666667
53871,66.2666666667
53872,86.4
53873,48.2666666667
53874,56.8666666667
53875,58.2666666667
53876,104.666666667
53877,64.1333333333
53878,113.866666667
53879,154.8
53880,65.7333333333
53881,102.133333333
53882,58.3333333333
53883,85.8666666667
53884,51.5333333333
53885,289.333333333
53886,105.533333333
53887,105.8
53888,54.6666666667
53889,110.266666667
53890,157.4
53891,74.3333333333
53892,56.0666666667
53893,98.1333333333
53894,344.2
53895,60.3333333333
53896,48.4666666667
53897,44.0
53898,65.2
53899,123.2
53900,132.866666667
53901,44.0
53902,248.666666667
53903,282.266666667
53904,53.4
53905,160.6
53906,96.1333333333
53907,181.933333333
53908,71.1333333333
53909,65.6
53910,43.2666666667
53911,132.2
53912,264.866666667
53913,57.4666666667
53914,49.7333333333
53915,71.6
53916,71.2
53917,152.4
53918,53.4
53919,95.3333333333
53920,97.1333333333
53921,78.0
53922,74.2
53923,76.5333333333
53924,49.4
53925,71.8666666667
53926,91.2
53927,83.1333333333
53928,120.2
53929,122.6
53930,125.466666667
53931,64.8
53932,154.733333333
53933,87.8
53934,94.1333333333
53935,155.4
53936,60.8
53937,52.0666666667
53938,71.0666666667
53939,60.2666666667
53940,114.866666667
53941,49.0666666667
53942,84.6666666667
53943,94.4666666667
53944,100.133333333
53945,335.666666667
